time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.HDOP,.UTM_easting,.UTM_northing,.UTC,.Zone,.Letter
2023/02/06/08:13:13.436986,0,69247,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191407.0,19,T
2023/02/06/08:13:14.436757,0,69248,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191408.0,19,T
2023/02/06/08:13:15.439734,0,69249,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191409.0,19,T
2023/02/06/08:13:16.438554,0,69250,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191410.0,19,T
2023/02/06/08:13:17.439951,0,69251,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191411.0,19,T
2023/02/06/08:13:18.498749,0,69252,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191412.0,19,T
2023/02/06/08:13:19.440246,0,69253,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191413.0,19,T
2023/02/06/08:13:20.439535,0,69254,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191414.0,19,T
2023/02/06/08:13:21.439635,0,69255,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191415.0,19,T
2023/02/06/08:13:22.439012,0,69256,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191416.0,19,T
2023/02/06/08:13:23.471044,0,69257,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191417.0,19,T
2023/02/06/08:13:24.439416,0,69258,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191418.0,19,T
2023/02/06/08:13:25.438536,0,69259,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191419.0,19,T
2023/02/06/08:13:26.469121,0,69260,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191420.0,19,T
2023/02/06/08:13:27.440111,0,69261,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191421.0,19,T
2023/02/06/08:13:28.438286,0,69262,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191422.0,19,T
2023/02/06/08:13:29.438083,0,69263,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191423.0,19,T
2023/02/06/08:13:30.440116,0,69264,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191424.0,19,T
2023/02/06/08:13:31.469513,0,69265,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191425.0,19,T
2023/02/06/08:13:32.437471,0,69266,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191426.0,19,T
2023/02/06/08:13:33.438113,0,69267,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191427.0,19,T
2023/02/06/08:13:34.468862,0,69268,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191428.0,19,T
2023/02/06/08:13:35.439099,0,69269,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191429.0,19,T
2023/02/06/08:13:36.435716,0,69270,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191430.0,19,T
2023/02/06/08:13:37.435745,0,69271,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191431.0,19,T
2023/02/06/08:13:38.435680,0,69272,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.2,0.9,327970.89989354624,4689518.831318305,191432.0,19,T
2023/02/06/08:13:39.435804,0,69273,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,0.9,327970.89989354624,4689518.831318305,191433.0,19,T
2023/02/06/08:13:40.435724,0,69274,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,0.9,327970.89989354624,4689518.831318305,191434.0,19,T
2023/02/06/08:13:41.435366,0,69275,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,0.9,327970.89989354624,4689518.831318305,191435.0,19,T
2023/02/06/08:13:42.436696,0,69276,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,0.9,327970.89989354624,4689518.831318305,191436.0,19,T
2023/02/06/08:13:43.435066,0,69277,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,1.0,327970.89989354624,4689518.831318305,191437.0,19,T
2023/02/06/08:13:44.433851,0,69278,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,1.0,327970.89989354624,4689518.831318305,191438.0,19,T
2023/02/06/08:13:45.433985,0,69279,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,1.0,327970.89989354624,4689518.831318305,191439.0,19,T
2023/02/06/08:13:46.432992,0,69280,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,1.0,327970.89989354624,4689518.831318305,191440.0,19,T
2023/02/06/08:13:47.434471,0,69281,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,1.0,327970.89989354624,4689518.831318305,191441.0,19,T
2023/02/06/08:13:48.467147,0,69282,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,1.0,327970.89989354624,4689518.831318305,191442.0,19,T
2023/02/06/08:13:49.435833,0,69283,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,1.0,327970.89989354624,4689518.831318305,191443.0,19,T
2023/02/06/08:13:50.433340,0,69284,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,1.1,327970.89989354624,4689518.831318305,191444.0,19,T
2023/02/06/08:13:51.433503,0,69285,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,1.1,327970.89989354624,4689518.831318305,191445.0,19,T
2023/02/06/08:13:52.432866,0,69286,0,GPS1_FRAME,42.33891666666667,-71.08827833333334,20.1,1.1,327970.89989354624,4689518.831318305,191446.0,19,T
2023/02/06/08:13:53.437889,0,69287,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.1,327970.7625904195,4689518.8346903,191447.0,19,T
2023/02/06/08:13:54.433841,0,69288,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.1,327970.7625904195,4689518.8346903,191448.0,19,T
2023/02/06/08:13:55.434353,0,69289,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.1,327970.7625904195,4689518.8346903,191449.0,19,T
2023/02/06/08:13:56.436878,0,69290,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.0,327970.7625904195,4689518.8346903,191450.0,19,T
2023/02/06/08:13:57.436286,0,69291,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.0,327970.7625904195,4689518.8346903,191451.0,19,T
2023/02/06/08:13:58.436116,0,69292,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.0,327970.7625904195,4689518.8346903,191452.0,19,T
2023/02/06/08:13:59.432997,0,69293,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.1,327970.7625904195,4689518.8346903,191453.0,19,T
2023/02/06/08:14:00.432001,0,69294,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.1,327970.7625904195,4689518.8346903,191454.0,19,T
2023/02/06/08:14:01.431851,0,69295,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.1,327970.7625904195,4689518.8346903,191455.0,19,T
2023/02/06/08:14:02.431994,0,69296,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.1,327970.7625904195,4689518.8346903,191456.0,19,T
2023/02/06/08:14:03.432397,0,69297,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.1,327970.7625904195,4689518.8346903,191457.0,19,T
2023/02/06/08:14:04.432804,0,69298,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.1,327970.7625904195,4689518.8346903,191458.0,19,T
2023/02/06/08:14:05.436239,0,69299,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.0,327970.7625904195,4689518.8346903,191459.0,19,T
2023/02/06/08:14:06.435621,0,69300,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.0,327970.7625904195,4689518.8346903,191500.0,19,T
2023/02/06/08:14:07.439633,0,69301,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.0,327970.7625904195,4689518.8346903,191501.0,19,T
2023/02/06/08:14:08.433975,0,69302,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.1,327970.7625904195,4689518.8346903,191502.0,19,T
2023/02/06/08:14:09.434674,0,69303,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.1,327970.7625904195,4689518.8346903,191503.0,19,T
2023/02/06/08:14:10.465098,0,69304,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,2.2,327970.7625904195,4689518.8346903,191504.0,19,T
2023/02/06/08:14:11.433522,0,69305,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.1,327970.7625904195,4689518.8346903,191505.0,19,T
2023/02/06/08:14:12.435618,0,69306,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.5,327970.7625904195,4689518.8346903,191506.0,19,T
2023/02/06/08:14:13.437463,0,69307,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.0,327970.7625904195,4689518.8346903,191507.0,19,T
2023/02/06/08:14:14.469497,0,69308,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.5,327970.7625904195,4689518.8346903,191508.0,19,T
2023/02/06/08:14:15.435575,0,69309,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.5,327970.7625904195,4689518.8346903,191509.0,19,T
2023/02/06/08:14:16.471747,0,69310,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.0,327970.7625904195,4689518.8346903,191510.0,19,T
2023/02/06/08:14:17.438136,0,69311,0,GPS1_FRAME,42.33891666666667,-71.08828,20.1,1.0,327970.7625904195,4689518.8346903,191511.0,19,T
2023/02/06/08:14:18.470335,0,69312,0,GPS1_FRAME,42.33891666666667,-71.08828,20.0,1.0,327970.7625904195,4689518.8346903,191512.0,19,T
2023/02/06/08:14:19.438228,0,69313,0,GPS1_FRAME,42.33891666666667,-71.08828,20.0,1.0,327970.7625904195,4689518.8346903,191513.0,19,T
2023/02/06/08:14:20.437737,0,69314,0,GPS1_FRAME,42.33891666666667,-71.08828,20.0,1.0,327970.7625904195,4689518.8346903,191514.0,19,T
2023/02/06/08:14:21.472283,0,69315,0,GPS1_FRAME,42.33891666666667,-71.08828,20.0,1.0,327970.7625904195,4689518.8346903,191515.0,19,T
2023/02/06/08:14:22.437808,0,69316,0,GPS1_FRAME,42.33891666666667,-71.08828,20.0,1.0,327970.7625904195,4689518.8346903,191516.0,19,T
2023/02/06/08:14:23.437898,0,69317,0,GPS1_FRAME,42.33891666666667,-71.08828,20.0,1.0,327970.7625904195,4689518.8346903,191517.0,19,T
2023/02/06/08:14:24.472695,0,69318,0,GPS1_FRAME,42.33891666666667,-71.08828,20.0,1.0,327970.7625904195,4689518.8346903,191518.0,19,T
2023/02/06/08:14:25.437833,0,69319,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.8,1.0,327970.62528728845,4689518.8380622985,191519.0,19,T
2023/02/06/08:14:26.438643,0,69320,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.8,0.9,327970.62528728845,4689518.8380622985,191520.0,19,T
2023/02/06/08:14:27.438675,0,69321,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.8,0.9,327970.62528728845,4689518.8380622985,191521.0,19,T
2023/02/06/08:14:28.438231,0,69322,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.8,0.9,327970.62528728845,4689518.8380622985,191522.0,19,T
2023/02/06/08:14:29.438790,0,69323,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.8,0.9,327970.62528728845,4689518.8380622985,191523.0,19,T
2023/02/06/08:14:30.439027,0,69324,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191524.0,19,T
2023/02/06/08:14:31.439029,0,69325,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191525.0,19,T
2023/02/06/08:14:32.439149,0,69326,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191526.0,19,T
2023/02/06/08:14:33.439172,0,69327,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191527.0,19,T
2023/02/06/08:14:34.439012,0,69328,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191528.0,19,T
2023/02/06/08:14:35.439077,0,69329,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191529.0,19,T
2023/02/06/08:14:36.438723,0,69330,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191530.0,19,T
2023/02/06/08:14:37.438297,0,69331,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191531.0,19,T
2023/02/06/08:14:38.438571,0,69332,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191532.0,19,T
2023/02/06/08:14:39.436572,0,69333,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191533.0,19,T
2023/02/06/08:14:40.436630,0,69334,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191534.0,19,T
2023/02/06/08:14:41.437380,0,69335,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191535.0,19,T
2023/02/06/08:14:42.440170,0,69336,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191536.0,19,T
2023/02/06/08:14:43.438759,0,69337,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191537.0,19,T
2023/02/06/08:14:44.438714,0,69338,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191538.0,19,T
2023/02/06/08:14:45.438042,0,69339,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191539.0,19,T
2023/02/06/08:14:46.437214,0,69340,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191540.0,19,T
2023/02/06/08:14:47.440010,0,69341,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191541.0,19,T
2023/02/06/08:14:48.507499,0,69342,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191542.0,19,T
2023/02/06/08:14:49.437715,0,69343,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191543.0,19,T
2023/02/06/08:14:50.437754,0,69344,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191544.0,19,T
2023/02/06/08:14:51.438272,0,69345,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191545.0,19,T
2023/02/06/08:14:52.437312,0,69346,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191546.0,19,T
2023/02/06/08:14:53.437907,0,69347,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191547.0,19,T
2023/02/06/08:14:54.438332,0,69348,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191548.0,19,T
2023/02/06/08:14:55.438297,0,69349,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191549.0,19,T
2023/02/06/08:14:56.437351,0,69350,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191550.0,19,T
2023/02/06/08:14:57.438190,0,69351,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191551.0,19,T
2023/02/06/08:14:58.437945,0,69352,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191552.0,19,T
2023/02/06/08:14:59.437192,0,69353,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191553.0,19,T
2023/02/06/08:15:00.471846,0,69354,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191554.0,19,T
2023/02/06/08:15:01.437122,0,69355,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191555.0,19,T
2023/02/06/08:15:02.437236,0,69356,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191556.0,19,T
2023/02/06/08:15:03.437244,0,69357,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191557.0,19,T
2023/02/06/08:15:04.436996,0,69358,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191558.0,19,T
2023/02/06/08:15:05.470751,0,69359,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191559.0,19,T
2023/02/06/08:15:06.437761,0,69360,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191600.0,19,T
2023/02/06/08:15:07.472084,0,69361,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191601.0,19,T
2023/02/06/08:15:08.437890,0,69362,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191602.0,19,T
2023/02/06/08:15:09.437430,0,69363,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191603.0,19,T
2023/02/06/08:15:10.436827,0,69364,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191604.0,19,T
2023/02/06/08:15:11.437347,0,69365,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191605.0,19,T
2023/02/06/08:15:12.472104,0,69366,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191606.0,19,T
2023/02/06/08:15:13.437817,0,69367,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191607.0,19,T
2023/02/06/08:15:14.437494,0,69368,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191608.0,19,T
2023/02/06/08:15:15.438479,0,69369,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191609.0,19,T
2023/02/06/08:15:16.437421,0,69370,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191610.0,19,T
2023/02/06/08:15:17.437387,0,69371,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191611.0,19,T
2023/02/06/08:15:18.468699,0,69372,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.7,0.9,327970.62528728845,4689518.8380622985,191612.0,19,T
2023/02/06/08:15:19.439298,0,69373,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.6,0.9,327970.62528728845,4689518.8380622985,191613.0,19,T
2023/02/06/08:15:20.439339,0,69374,0,GPS1_FRAME,42.33891666666667,-71.08828166666666,19.6,0.9,327970.62528728845,4689518.8380622985,191614.0,19,T
2023/02/06/08:15:21.438847,0,69375,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191615.0,19,T
2023/02/06/08:15:22.439751,0,69376,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191616.0,19,T
2023/02/06/08:15:23.439898,0,69377,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191617.0,19,T
2023/02/06/08:15:24.439928,0,69378,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191618.0,19,T
2023/02/06/08:15:25.439676,0,69379,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191619.0,19,T
2023/02/06/08:15:26.439234,0,69380,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191620.0,19,T
2023/02/06/08:15:27.440388,0,69381,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191621.0,19,T
2023/02/06/08:15:28.439268,0,69382,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191622.0,19,T
2023/02/06/08:15:29.439964,0,69383,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191623.0,19,T
2023/02/06/08:15:30.439549,0,69384,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191624.0,19,T
2023/02/06/08:15:31.440367,0,69385,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191625.0,19,T
2023/02/06/08:15:32.439431,0,69386,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191626.0,19,T
2023/02/06/08:15:33.438679,0,69387,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191627.0,19,T
2023/02/06/08:15:34.438855,0,69388,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191628.0,19,T
2023/02/06/08:15:35.440528,0,69389,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191629.0,19,T
2023/02/06/08:15:36.439951,0,69390,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191630.0,19,T
2023/02/06/08:15:37.440159,0,69391,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191631.0,19,T
2023/02/06/08:15:38.473793,0,69392,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191632.0,19,T
2023/02/06/08:15:39.438236,0,69393,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191633.0,19,T
2023/02/06/08:15:40.439030,0,69394,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191634.0,19,T
2023/02/06/08:15:41.438604,0,69395,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191635.0,19,T
2023/02/06/08:15:42.439823,0,69396,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191636.0,19,T
2023/02/06/08:15:43.440267,0,69397,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191637.0,19,T
2023/02/06/08:15:44.439627,0,69398,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191638.0,19,T
2023/02/06/08:15:45.438945,0,69399,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191639.0,19,T
2023/02/06/08:15:46.439432,0,69400,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191640.0,19,T
2023/02/06/08:15:47.439260,0,69401,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191641.0,19,T
2023/02/06/08:15:48.468762,0,69402,0,GPS1_FRAME,42.33891666666667,-71.08828,19.6,0.9,327970.7625904195,4689518.8346903,191642.0,19,T
2023/02/06/08:15:49.436751,0,69403,0,GPS1_FRAME,42.33891666666667,-71.08828,19.5,0.9,327970.7625904195,4689518.8346903,191643.0,19,T
